"GEN_name","GEN_price","GEN_description","GEN_website","GEN_duration","GEN_language","GEN_isTicketAvailable","SCREEN_salaNumber","GEN_geoURI","GEN_workURI","DATETIME_startDate","DATETIME_endDate","DATETIME_startTime","DATETIME_endTime","SCHEDULE_byDay","SCHEDULE_byMonth","SCHEDULE_byMonthDay","SCHEDULE_repeatCount","SCHEDULE_repeatFrequency"
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","30-11-2019","30-11-2019","22:00:00","00:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","01-12-2019","01-12-2019","17:00:00","19:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","01-12-2019","01-12-2019","20:30:00","22:42:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","02-12-2019","02-12-2019","18:00:00","20:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","02-12-2019","02-12-2019","21:00:00","23:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","03-12-2019","03-12-2019","18:00:00","20:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","03-12-2019","03-12-2019","21:00:00","23:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","04-12-2019","04-12-2019","18:00:00","20:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","04-12-2019","04-12-2019","21:00:00","23:12:00",,,,,
"LE MANS '66 - LA GRANDE SFIDA (FORD V. FERRARI)","8.50","Carroll Shelby è il pilota che nel '59 ha vinto la 24 ore di Le Mans, la più ardua delle gare automobilistiche. Quando scopre di non poter più correre, si dedica a progettare auto insieme all’amico Ken Miles. Insieme accetteranno la sfida targata Ford di sconfiggere la Ferrari e si batteranno per vincere una nuova 24 ore, a bordo di un nuovo veicolo messo a punto da loro stessi.","https://cineworld.18tickets.it/film/5423","152 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Le_Mans_%2766_-_La_grande_sfida","28-11-2019","28-11-2019","21:30:00","00:02:00",,,,,
"LE MANS '66 - LA GRANDE SFIDA (FORD V. FERRARI)","8.50","Carroll Shelby è il pilota che nel '59 ha vinto la 24 ore di Le Mans, la più ardua delle gare automobilistiche. Quando scopre di non poter più correre, si dedica a progettare auto insieme all’amico Ken Miles. Insieme accetteranno la sfida targata Ford di sconfiggere la Ferrari e si batteranno per vincere una nuova 24 ore, a bordo di un nuovo veicolo messo a punto da loro stessi.","https://cineworld.18tickets.it/film/5423","152 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Le_Mans_%2766_-_La_grande_sfida","29-11-2019","29-11-2019","21:30:00","00:02:00",,,,,
"LE MANS '66 - LA GRANDE SFIDA (FORD V. FERRARI)","8.50","Carroll Shelby è il pilota che nel '59 ha vinto la 24 ore di Le Mans, la più ardua delle gare automobilistiche. Quando scopre di non poter più correre, si dedica a progettare auto insieme all’amico Ken Miles. Insieme accetteranno la sfida targata Ford di sconfiggere la Ferrari e si batteranno per vincere una nuova 24 ore, a bordo di un nuovo veicolo messo a punto da loro stessi.","https://cineworld.18tickets.it/film/5423","152 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Le_Mans_%2766_-_La_grande_sfida","30-11-2019","30-11-2019","22:00:00","00:32:00",,,,,
"LE MANS '66 - LA GRANDE SFIDA (FORD V. FERRARI)","8.50","Carroll Shelby è il pilota che nel '59 ha vinto la 24 ore di Le Mans, la più ardua delle gare automobilistiche. Quando scopre di non poter più correre, si dedica a progettare auto insieme all’amico Ken Miles. Insieme accetteranno la sfida targata Ford di sconfiggere la Ferrari e si batteranno per vincere una nuova 24 ore, a bordo di un nuovo veicolo messo a punto da loro stessi.","https://cineworld.18tickets.it/film/5423","152 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Le_Mans_%2766_-_La_grande_sfida","01-12-2019","01-12-2019","18:40:00","21:12:00",,,,,
"LE MANS '66 - LA GRANDE SFIDA (FORD V. FERRARI)","8.50","Carroll Shelby è il pilota che nel '59 ha vinto la 24 ore di Le Mans, la più ardua delle gare automobilistiche. Quando scopre di non poter più correre, si dedica a progettare auto insieme all’amico Ken Miles. Insieme accetteranno la sfida targata Ford di sconfiggere la Ferrari e si batteranno per vincere una nuova 24 ore, a bordo di un nuovo veicolo messo a punto da loro stessi.","https://cineworld.18tickets.it/film/5423","152 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Le_Mans_%2766_-_La_grande_sfida","02-12-2019","02-12-2019","21:30:00","00:02:00",,,,,
"LE MANS '66 - LA GRANDE SFIDA (FORD V. FERRARI)","8.50","Carroll Shelby è il pilota che nel '59 ha vinto la 24 ore di Le Mans, la più ardua delle gare automobilistiche. Quando scopre di non poter più correre, si dedica a progettare auto insieme all’amico Ken Miles. Insieme accetteranno la sfida targata Ford di sconfiggere la Ferrari e si batteranno per vincere una nuova 24 ore, a bordo di un nuovo veicolo messo a punto da loro stessi.","https://cineworld.18tickets.it/film/5423","152 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Le_Mans_%2766_-_La_grande_sfida","03-12-2019","03-12-2019","21:30:00","00:02:00",,,,,
"AILO - UN'AVVENTURA TRA I GHIACCI (AILO: UNE ODYSSEE EN LAPONIE)","8.50","La vita della piccola renna Ailo raccontata in sedici mesi e quattro stagioni, dal parto in primavera alla pubertà, attraverso paesaggi incontaminati e primitivi abitati da animali fantastici. E spesso, come scoprirà Ailo, molto pericolosi.","https://cineworld.18tickets.it/film/5420","Durata: 86",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","29-11-2019","29-11-2019","17:30:00","18:56:00",,,,,
"AILO - UN'AVVENTURA TRA I GHIACCI (AILO: UNE ODYSSEE EN LAPONIE)","8.50","La vita della piccola renna Ailo raccontata in sedici mesi e quattro stagioni, dal parto in primavera alla pubertà, attraverso paesaggi incontaminati e primitivi abitati da animali fantastici. E spesso, come scoprirà Ailo, molto pericolosi.","https://cineworld.18tickets.it/film/5420","Durata: 86",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","30-11-2019","30-11-2019","15:40:00","17:06:00",,,,,
"AILO - UN'AVVENTURA TRA I GHIACCI (AILO: UNE ODYSSEE EN LAPONIE)","8.50","La vita della piccola renna Ailo raccontata in sedici mesi e quattro stagioni, dal parto in primavera alla pubertà, attraverso paesaggi incontaminati e primitivi abitati da animali fantastici. E spesso, come scoprirà Ailo, molto pericolosi.","https://cineworld.18tickets.it/film/5420","Durata: 86",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","30-11-2019","30-11-2019","17:40:00","19:06:00",,,,,
"AILO - UN'AVVENTURA TRA I GHIACCI (AILO: UNE ODYSSEE EN LAPONIE)","8.50","La vita della piccola renna Ailo raccontata in sedici mesi e quattro stagioni, dal parto in primavera alla pubertà, attraverso paesaggi incontaminati e primitivi abitati da animali fantastici. E spesso, come scoprirà Ailo, molto pericolosi.","https://cineworld.18tickets.it/film/5420","Durata: 86",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","01-12-2019","01-12-2019","15:00:00","16:26:00",,,,,
"AILO - UN'AVVENTURA TRA I GHIACCI (AILO: UNE ODYSSEE EN LAPONIE)","8.50","La vita della piccola renna Ailo raccontata in sedici mesi e quattro stagioni, dal parto in primavera alla pubertà, attraverso paesaggi incontaminati e primitivi abitati da animali fantastici. E spesso, come scoprirà Ailo, molto pericolosi.","https://cineworld.18tickets.it/film/5420","Durata: 86",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","01-12-2019","01-12-2019","16:50:00","18:16:00",,,,,
"AILO - UN'AVVENTURA TRA I GHIACCI (AILO: UNE ODYSSEE EN LAPONIE)","8.50","La vita della piccola renna Ailo raccontata in sedici mesi e quattro stagioni, dal parto in primavera alla pubertà, attraverso paesaggi incontaminati e primitivi abitati da animali fantastici. E spesso, come scoprirà Ailo, molto pericolosi.","https://cineworld.18tickets.it/film/5420","Durata: 86",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","02-12-2019","02-12-2019","17:30:00","18:56:00",,,,,
"LE RAGAZZE DI WALL STREET (HUSTLERS)","8.50","Un gruppo di spogliarelliste, capeggiate dalla madre single Ramona, decidono di unirsi per attuare un'elaborata truffa ai danni di facoltosi clienti, per lo più broker di Wall Street.","https://cineworld.18tickets.it/film/5369","110 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Le_ragazze_di_Wall_Street_-_Business_Is_Business","28-11-2019","28-11-2019","22:00:00","23:50:00",,,,,
"LE RAGAZZE DI WALL STREET (HUSTLERS)","8.50","Un gruppo di spogliarelliste, capeggiate dalla madre single Ramona, decidono di unirsi per attuare un'elaborata truffa ai danni di facoltosi clienti, per lo più broker di Wall Street.","https://cineworld.18tickets.it/film/5369","110 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Le_ragazze_di_Wall_Street_-_Business_Is_Business","01-12-2019","01-12-2019","21:30:00","23:20:00",,,,,
"LA FAMIGLIA ADDAMS (THE ADDAMS FAMILY)","8.50","La famiglia Addams deve affrontare Margaux Needler, una subdola conduttrice di reality televisivi 'consumata dal desiderio dell'assoluta perfezione color pastello della vita suburbana'. Ciò accade mentre gli Addams si apprestano a ricevere i parenti per un'importante riunione di famiglia.","https://cineworld.18tickets.it/film/5307","99 min",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/La_famiglia_Addams_%28film_1991%29","30-11-2019","30-11-2019","15:40:00","17:06:00",,,,,
"LA FAMIGLIA ADDAMS (THE ADDAMS FAMILY)","8.50","La famiglia Addams deve affrontare Margaux Needler, una subdola conduttrice di reality televisivi 'consumata dal desiderio dell'assoluta perfezione color pastello della vita suburbana'. Ciò accade mentre gli Addams si apprestano a ricevere i parenti per un'importante riunione di famiglia.","https://cineworld.18tickets.it/film/5307","99 min",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/La_famiglia_Addams_%28film_1991%29","01-12-2019","01-12-2019","15:00:00","16:26:00",,,,,
"JOKER","8.50","Arthur Fleck vive con l'anziana madre in un palazzone fatiscente e sbarca il lunario facendo pubblicità per la strada travestito da clown, in attesa di avere il giusto materiale per realizzare il desiderio di fare il comico. La sua vita, però, è una tragedia: ignorato, calpestato, bullizzato, preso in giro da da chiunque, ha sviluppato un tic nervoso che lo fa ridere a sproposito incontrollabilmente, rendendolo inquietante e allontanando ulteriormente da lui ogni possibile relazione sociale.","https://cineworld.18tickets.it/film/5079","123 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Joker_%28film_2019%29","29-11-2019","29-11-2019","22:00:00","00:02:00",,,,,
"JOKER","8.50","Arthur Fleck vive con l'anziana madre in un palazzone fatiscente e sbarca il lunario facendo pubblicità per la strada travestito da clown, in attesa di avere il giusto materiale per realizzare il desiderio di fare il comico. La sua vita, però, è una tragedia: ignorato, calpestato, bullizzato, preso in giro da da chiunque, ha sviluppato un tic nervoso che lo fa ridere a sproposito incontrollabilmente, rendendolo inquietante e allontanando ulteriormente da lui ogni possibile relazione sociale.","https://cineworld.18tickets.it/film/5079","123 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Joker_%28film_2019%29","30-11-2019","30-11-2019","19:30:00","21:32:00",,,,,
